,case_id,A_SUBMITTED,A_PARTLYSUBMITTED,A_PREACCEPTED,W_Completeren aanvraag,A_ACCEPTED,O_SELECTED,A_FINALIZED,O_CREATED,O_SENT,W_Nabellen offertes,O_SENT_BACK,W_Valideren aanvraag,A_REGISTERED,A_APPROVED,O_ACCEPTED,A_ACTIVATED,O_CANCELLED,W_Wijzigen contractgegevens,A_DECLINED,A_CANCELLED,W_Afhandelen leads,O_DECLINED,W_Nabellen incomplete dossiers,W_Beoordelen fraude,time
9194,202334,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,1.0335033333333334
9195,202337,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.011582222222222221
9196,202340,1,1,1,3,1,1,1,1,1,17,0,0,0,0,0,0,1,0,0,1,0,0,0,0,434.26512444444444
9197,202343,1,1,1,3,1,1,1,1,1,23,0,0,0,0,0,0,1,0,0,1,0,0,0,0,674.6531894444445
9198,202346,1,1,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,2.612744166666667
9199,202349,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.009961388888888888
9200,202352,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0.40841972222222217
9201,202355,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,0,0,0,0.33828888888888886
9202,202358,1,1,1,3,1,2,1,2,2,22,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1191.4857880555558
9203,202361,1,1,1,5,1,1,1,1,1,27,0,0,0,0,0,0,1,0,0,1,0,0,0,0,669.9468425
9204,202364,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.009021666666666667
9205,202367,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.009316666666666666
9206,202370,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.01240138888888889
9207,202373,1,1,1,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,734.0214719444444
9208,202376,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.009981666666666666
9209,202379,1,1,1,3,1,3,1,3,3,26,0,0,0,0,0,0,3,0,0,1,0,0,0,0,733.9796211111111
9210,202382,1,1,1,7,1,1,1,1,1,5,1,3,0,0,0,0,0,0,1,0,3,1,0,0,428.30983722222226
9211,202385,1,1,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,733.784515
9212,202388,1,1,1,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,733.6158963888888
9213,202391,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0.06507055555555555
9214,202394,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0006888888888888888
9215,202397,1,1,1,3,1,2,1,2,2,7,2,6,1,1,1,1,1,0,0,0,0,0,22,0,929.45716
9216,202400,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.00858388888888889
9217,202403,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.010222777777777777
9218,202406,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.010613333333333332
9219,202409,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.010368333333333334
9220,202412,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.010674722222222223
9221,202415,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.010718333333333333
9222,202418,1,1,1,7,1,2,1,2,2,18,0,0,0,0,0,0,2,0,0,1,3,0,0,0,421.9214069444444
9223,202421,1,1,1,5,1,1,1,1,1,3,0,0,0,0,0,0,1,0,0,1,0,0,0,0,208.90628444444442
9224,202424,1,1,1,3,1,1,1,1,1,5,0,0,0,0,0,0,1,0,0,1,3,0,0,0,206.09814194444442
9225,202427,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,11.373413055555554
9226,202439,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,8,0,0,8,111.63477722222223
9227,202442,1,1,1,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,729.8725427777778
9228,202445,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5,82.42268916666667
9229,202448,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,9.010561111111112
9230,202451,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.013397222222222222
9231,202454,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.012115833333333333
9232,202457,1,1,1,9,1,1,1,1,1,24,0,0,0,0,0,0,1,0,0,1,0,0,0,0,776.6307116666667
9233,202479,1,1,1,17,1,1,1,1,1,22,0,0,0,0,0,0,1,0,0,1,0,0,0,0,866.2683294444445
9234,202482,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.010298333333333333
9235,202485,1,1,1,7,1,1,1,1,1,3,1,9,1,1,1,1,0,0,0,0,0,0,0,0,315.96576416666664
9236,202488,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.010451944444444444
9237,202491,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.010842222222222222
9238,202494,1,1,1,3,1,1,1,1,1,5,0,0,0,0,0,0,1,0,0,1,0,0,0,0,171.3397575
9239,202497,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.011149166666666667
9240,202500,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.009192500000000001
9241,202503,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0090875
9242,202506,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.009623055555555557
9243,202509,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.01012277777777778
9244,202512,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0.7849136111111111
9245,202515,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0.6597441666666667
9246,202518,1,1,1,3,1,1,1,1,1,3,1,9,1,1,1,1,0,0,0,0,0,0,5,3,77.62452499999999
9247,202521,1,1,1,3,1,2,1,2,2,18,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1033.1628588888889
9248,202524,1,1,1,3,1,1,1,1,1,7,1,3,1,1,1,1,0,0,0,0,0,0,0,0,455.2552786111111
9249,202527,1,1,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7,0,0,0,7.980090277777778
9250,202530,1,1,1,11,1,1,1,1,1,3,0,0,0,0,0,0,1,0,0,1,0,0,0,0,194.98852472222222
9251,202533,1,1,1,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,104.07741083333333
9252,202536,1,1,1,3,1,1,1,1,1,5,1,14,1,1,1,1,0,0,0,0,0,0,13,0,957.0712780555555
9253,202539,1,1,1,5,1,1,1,1,1,7,1,6,1,1,1,1,0,0,0,0,0,0,15,0,647.2844777777777
9254,202542,1,1,1,3,1,1,1,1,1,20,0,0,0,0,0,0,1,0,0,1,0,0,0,0,741.0935366666666
9255,202545,1,1,1,3,1,3,1,3,3,10,1,9,1,1,1,1,2,0,0,0,5,0,3,0,408.1008380555556
9256,202548,1,1,1,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,740.8586588888888
9257,202551,1,1,1,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,22.237709444444445
9258,202554,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.00931027777777778
9259,202557,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.009772499999999998
9260,202560,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.00921861111111111
9261,202563,1,1,1,3,1,1,1,1,1,5,1,10,1,1,1,1,0,0,0,0,3,0,11,0,313.6844697222222
9262,202566,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,0,0,0,3.0915811111111107
9263,202569,1,1,1,3,1,1,1,1,1,13,0,0,0,0,0,0,1,0,0,1,0,0,0,0,670.4985755555556
9264,202572,1,1,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,20.65045472222222
9265,202575,1,1,1,3,1,1,1,1,1,7,1,9,1,1,1,1,0,0,0,0,0,0,0,0,267.0304777777778
9266,202578,1,1,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,20.52061777777778
9267,202581,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.01156611111111111
9268,202584,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0006641666666666667
9269,202587,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.010471944444444443
9270,202590,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.010353611111111112
9271,202593,1,1,1,3,1,1,1,1,1,5,1,6,1,1,1,1,0,0,0,0,3,0,7,0,309.91376472222225
9272,202596,1,1,1,5,1,1,1,1,1,14,0,0,0,0,0,0,1,0,0,1,0,0,0,0,810.6685441666667
9273,202599,1,1,1,5,1,1,1,1,1,11,1,6,1,1,1,1,0,0,0,0,3,0,7,0,572.3634861111111
9274,202602,1,1,1,5,1,2,1,2,2,14,1,3,1,1,1,1,1,0,0,0,0,0,0,0,595.1135186111111
9275,202605,1,1,1,3,1,1,1,1,1,9,0,0,0,0,0,0,1,0,0,1,3,0,0,0,192.38948694444446
9276,202608,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.008878055555555554
9277,202611,1,1,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,0,0,0,97.70914166666667
9278,202614,1,1,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,75.64364222222223
9279,202617,1,1,1,3,1,1,1,1,1,3,0,0,0,0,0,0,1,0,0,1,13,0,0,0,190.9972011111111
9280,202620,1,1,1,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,737.7424374999999
9281,202623,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.010113055555555554
9282,202626,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.010151666666666666
9283,202629,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.00886361111111111
9284,202632,1,1,1,3,1,2,1,2,2,16,1,16,1,1,1,1,1,0,0,0,0,0,9,0,1007.3159841666667
9285,202635,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.009031388888888887
9286,202638,1,1,1,3,1,3,1,3,3,14,1,3,1,1,1,1,2,0,0,0,0,0,3,0,307.07385527777774
9287,202641,1,1,1,3,1,1,1,1,1,10,0,0,0,0,0,0,1,0,0,1,3,0,0,0,736.5054508333334
9288,202644,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.009470555555555557
9289,202647,1,1,1,3,1,1,1,1,1,9,1,12,0,0,0,0,0,0,1,0,3,1,19,0,575.4281527777779
9290,202650,1,1,1,3,1,1,1,1,1,7,1,3,0,0,0,0,1,0,0,1,0,0,11,0,432.7329716666667
9291,202653,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0.3747505555555556
9292,202656,1,1,1,3,1,2,1,2,2,12,0,0,0,0,0,0,2,0,0,1,0,0,0,0,188.98082277777777
9293,202659,1,1,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,70.13986138888889
9294,202662,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.009483611111111111
9295,202665,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0.5119580555555555
9296,202668,1,1,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,86.98311138888889
9297,202671,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0128075
9298,202674,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.012848333333333331
9299,202677,1,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,15.337667500000002
9300,202680,1,1,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0.1811638888888889
9301,202683,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,0,0,0,14.502580833333333
9302,202686,1,1,1,5,1,1,1,1,1,5,1,5,0,0,0,0,0,0,1,0,0,1,0,0,281.8459569444445
9303,202689,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,14.436843055555556
9304,202692,1,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,16.733381666666666
9305,202695,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.010493333333333334
9306,202698,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.012486111111111113
9307,202701,1,1,1,3,1,2,1,2,2,7,2,15,1,1,1,1,1,0,0,0,0,0,23,0,595.0244636111112
9308,202704,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.01079722222222222
9309,202707,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.009335555555555554
9310,202710,1,1,1,5,1,1,1,1,1,3,1,8,1,1,1,1,0,0,0,0,3,0,9,0,301.98268055555553
9311,202713,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,12.762850555555556
9312,202716,1,1,1,19,1,1,1,1,1,9,1,6,1,1,1,1,0,0,0,0,0,0,5,0,490.1148177777778
9313,202719,1,1,1,5,1,1,1,1,1,3,0,0,0,0,0,0,1,0,0,1,0,0,0,0,186.5766325
9314,202722,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.012501666666666666
9315,202725,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.014895
9316,202728,1,1,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,63.84800722222222
9317,202731,1,1,1,3,1,1,1,1,1,9,1,5,1,1,1,1,0,0,0,0,0,0,0,0,396.364895
9318,202734,1,1,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,12.599076666666667
9319,202737,1,1,1,3,1,1,1,1,1,10,0,0,0,0,0,0,1,0,0,1,3,0,0,0,754.0294480555555
9320,202740,1,1,1,5,1,4,1,4,4,13,2,8,1,1,1,1,3,0,0,0,3,0,44,0,759.8578372222222
9321,202743,1,1,1,5,1,2,1,2,2,16,1,3,0,0,0,0,1,0,1,0,3,1,0,0,584.2387761111112
9322,202746,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,8.982103333333333
9323,202749,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.010490555555555555
9324,202752,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.013025555555555558
9325,202755,1,1,1,3,1,2,1,2,2,20,1,3,1,1,1,1,1,0,0,0,0,0,0,0,985.3499988888889
9326,202758,1,1,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,51.56191694444445
9327,202761,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.01420777777777778
9328,202764,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.01170388888888889
9329,202767,1,1,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,47.12957888888889
9330,202770,1,1,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2.4479116666666667
9331,202773,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,1.9768580555555557
9332,202776,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,1.8142066666666667
9333,202779,1,1,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.8659077777777778
9334,202782,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,0,0,0,1.5534308333333333
9335,202785,1,1,1,3,1,2,1,2,2,12,1,7,1,1,1,1,1,0,0,0,0,0,0,0,236.8428258333333
9336,202788,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,0,0,0,1.42357
9337,202791,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0006525000000000001
9338,202794,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0007036111111111111
9339,202797,1,1,1,3,1,2,1,2,2,6,1,11,1,1,1,1,1,0,0,0,0,0,16,0,481.30885916666665
9340,202800,1,1,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,54.69003388888889
9341,202803,1,1,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,69.10962472222222
9342,202806,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.010229444444444446
9343,202809,1,1,1,5,1,1,1,1,1,4,0,0,0,0,0,0,1,0,0,1,3,0,0,0,739.9755825
9344,202812,1,1,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2.183966666666666
9345,202815,1,1,1,9,1,1,1,1,1,3,1,12,0,0,0,0,0,0,1,0,0,1,7,0,285.2155769444445
9346,202818,1,1,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,51.93093666666667
9347,202821,1,1,1,3,1,1,1,1,1,5,1,7,1,1,1,1,0,0,0,0,0,0,0,0,309.41193361111107
9348,202824,1,1,1,9,1,1,1,1,1,7,1,3,1,1,1,1,0,0,0,0,0,0,0,0,453.8383222222222
9349,202827,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.00991611111111111
9350,202830,1,1,1,11,1,1,1,1,1,10,0,0,0,0,0,0,1,0,0,1,0,0,0,0,810.5952491666667
9351,202833,1,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.7175341666666667
9352,202836,1,1,1,3,1,1,1,1,1,9,1,6,1,1,1,1,0,0,0,0,0,0,3,0,286.04008194444447
9353,202839,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,1.0699194444444444
9354,202842,1,1,1,3,1,2,1,2,2,16,1,3,1,1,1,1,1,0,0,0,0,0,0,0,478.1123541666667
9355,202845,1,1,1,5,1,1,1,1,1,9,0,0,0,0,0,0,1,0,0,1,0,0,0,0,281.72807555555556
9356,202848,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0.44910500000000003
9357,202851,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.009200277777777778
9358,202854,1,1,1,3,1,1,1,1,1,5,1,3,1,1,1,1,0,0,0,0,0,0,0,0,287.4911144444444
9359,202857,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.011706666666666667
9360,202860,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,40.3294275
9361,202863,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.01085861111111111
9362,202866,1,1,1,5,1,2,1,2,2,16,0,0,0,0,0,0,2,0,0,1,3,0,0,0,455.8737122222222
9363,202869,1,1,1,9,1,1,1,1,1,5,1,14,1,1,1,1,0,0,0,0,0,0,7,0,144.3720152777778
9364,202872,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,38.65459027777777
9365,202875,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0092825
9366,202878,1,1,1,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,48.22185138888889
9367,202881,1,1,1,7,1,1,1,1,1,28,0,0,0,0,0,0,1,0,0,1,0,0,0,0,781.8064511111111
9368,202884,1,1,1,5,1,1,1,1,1,11,1,6,0,0,0,0,0,0,1,0,0,1,7,0,541.4715697222223
9369,202887,1,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,40.93485583333334
9370,202890,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,36.75095555555556
9371,202893,1,1,1,11,1,2,1,2,2,27,0,0,0,0,0,0,2,0,0,1,0,0,0,0,828.4122325000001
9372,202896,1,1,1,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,252.63133222222223
9373,202899,1,1,1,3,1,1,1,1,1,28,0,0,0,0,0,0,1,0,0,1,0,0,0,0,779.9420722222222
9374,202902,1,1,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,42.56515777777778
9375,202905,1,1,1,3,1,1,1,1,1,9,1,5,1,1,1,1,0,0,0,0,0,0,0,0,402.1243758333333
9376,202908,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,35.12236888888889
9377,202911,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,33.99479111111111
9378,202914,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.011272222222222222
9379,202917,1,1,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,40.326998611111115
9380,202920,1,1,1,5,1,2,1,2,2,14,1,3,0,0,0,0,1,0,1,0,3,1,19,0,422.11712555555556
9381,202923,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,25.096828333333335
9382,202926,1,1,1,13,1,1,1,1,1,3,1,6,1,1,1,1,0,0,0,0,0,0,7,0,363.11909111111106
9383,202929,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.010764999999999999
9384,202932,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.010446111111111111
9385,202935,1,1,1,9,1,1,1,1,1,29,0,0,0,0,0,0,1,0,0,1,3,0,0,0,653.8566225
9386,202938,1,1,1,5,1,1,1,1,1,7,0,0,0,0,0,0,1,0,0,1,0,0,0,0,217.0653288888889
9387,202941,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.00979111111111111
9388,202944,1,1,1,11,1,1,1,1,1,7,1,3,1,1,1,1,0,0,0,0,0,0,13,0,430.1506041666667
9389,202947,1,1,1,7,1,3,1,3,3,13,1,11,1,1,1,1,2,0,0,0,0,0,22,0,362.9615311111111
9390,202950,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.009138333333333333
9391,202953,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.010311944444444443
9392,202956,1,1,1,5,1,1,1,1,1,5,1,7,1,1,1,1,0,0,0,0,0,0,0,0,238.0093372222222
9393,202959,1,1,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,29.338580277777776
9394,202962,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.010688888888888888
9395,202965,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.010600277777777778
9396,202968,1,1,1,3,1,1,1,1,1,7,1,6,1,1,1,1,0,0,0,0,0,0,12,0,266.23731416666664
9397,202971,1,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,26.47194888888889
9398,202974,1,1,1,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,69.40943694444445
9399,202977,1,1,1,5,1,1,1,1,1,3,0,0,0,0,0,0,1,0,0,1,0,0,0,0,192.1450027777778
9400,202980,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.008019166666666667
9401,202983,1,1,1,13,1,1,1,1,1,20,0,0,0,0,0,0,1,0,0,1,3,0,0,0,787.7515647222223
9402,202986,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.011113611111111112
9403,202989,1,1,1,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,739.2358980555556
9404,202992,1,1,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,29.60074555555555
9405,202995,1,1,1,3,1,1,1,1,1,7,1,3,0,0,0,0,0,0,1,0,3,1,0,0,428.0297444444444
9406,202998,1,1,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,738.9179583333333
9407,203001,1,1,1,5,1,1,1,1,1,13,0,0,0,0,0,0,1,0,0,1,0,0,0,0,481.83843499999995
9408,203004,1,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,20.141029166666666
9409,203007,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,18.57705972222222
9410,203010,1,1,1,5,1,1,1,1,1,3,0,0,0,0,0,0,1,0,0,1,0,0,0,0,145.95342083333333
9411,203013,1,1,1,3,1,1,1,1,1,20,0,0,0,0,0,0,1,0,0,1,0,0,0,0,762.1957563888889
9412,203016,1,1,1,7,1,3,1,3,3,21,1,6,1,1,1,1,2,0,0,0,0,0,5,0,739.1077066666666
9413,203019,1,1,1,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,737.9425197222223
