,case_id,A_Create Application,A_Submitted,W_Handle leads,W_Complete application,A_Concept,A_Accepted,O_Create Offer,O_Created,O_Sent (mail and online),W_Call after offers,A_Complete,W_Validate application,A_Validating,O_Returned,W_Call incomplete files,A_Incomplete,O_Accepted,A_Pending,A_Denied,O_Refused,O_Cancelled,A_Cancelled,O_Sent (online only),W_Assess potential fraud,W_Personal Loan collection,W_Shortened completion ,time
27114,Application_2052460683,1,0,0,3,1,1,1,1,1,4,1,4,1,1,6,1,1,1,0,0,0,0,0,0,0,0,170.25666444444445
27115,Application_77518101,1,0,0,5,1,1,1,1,1,4,1,10,2,1,6,1,0,0,1,1,0,0,0,21,0,0,352.9449852777778
27116,Application_237867019,1,0,0,3,1,1,1,1,1,6,1,4,1,1,0,0,1,1,0,0,0,0,0,0,0,0,382.5204636111111
27117,Application_1004601801,1,1,2,2,1,1,3,3,3,6,1,8,2,1,9,2,1,1,0,0,2,0,0,0,0,0,231.62195555555556
27118,Application_979814684,1,1,2,4,1,1,2,2,2,6,1,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,782.2305711111111
27119,Application_621694962,1,0,0,3,1,1,2,2,2,6,1,5,1,1,0,0,0,0,1,2,0,0,0,0,0,0,544.1518322222222
27120,Application_1703721614,1,0,0,3,1,1,1,1,1,6,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,733.7597124999999
27121,Application_2049369187,1,1,2,4,1,1,1,1,1,9,1,4,1,1,0,0,0,0,1,1,0,0,0,0,0,0,259.7463166666667
27122,Application_1090891539,1,0,0,8,1,1,1,1,1,6,1,15,2,1,15,2,0,0,0,0,1,1,0,0,0,0,403.4887147222222
27123,Application_1329577059,1,1,2,6,1,1,1,1,1,6,1,5,1,1,0,0,0,0,1,1,0,0,0,0,0,0,236.68299861111112
27124,Application_2101816492,1,1,2,4,1,1,1,1,1,6,1,4,1,1,0,0,0,0,1,1,0,0,0,0,0,0,353.5222525
27125,Application_1109017383,1,0,0,3,1,1,2,2,2,6,1,3,1,1,19,1,0,0,0,0,2,1,0,0,0,0,760.0860113888888
27126,Application_759433129,1,0,0,3,1,1,2,2,2,6,1,4,1,1,0,0,1,1,0,0,1,0,0,0,0,0,353.3702983333333
27127,Application_1054644292,1,0,0,4,1,1,1,1,1,6,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,732.4290452777778
27128,Application_458368971,1,1,2,3,1,1,1,1,1,4,1,12,3,1,22,3,1,1,0,0,0,0,0,0,0,0,208.64186444444445
27129,Application_1751472175,1,0,0,3,1,1,1,1,1,6,1,11,3,1,12,2,0,0,1,1,0,0,0,0,0,0,349.31665111111107
27130,Application_1527873568,1,0,0,3,1,1,2,2,2,8,1,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,779.9824691666666
27131,Application_382781915,1,1,3,16,1,1,2,2,1,6,1,5,1,1,0,0,0,0,1,2,0,0,1,0,0,0,253.09335416666667
27132,Application_600084950,1,1,3,6,1,1,1,1,1,6,1,5,1,1,0,0,0,0,1,1,0,0,0,0,0,0,346.6383038888889
27133,Application_10431674,1,0,0,6,1,1,1,1,1,6,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,779.5734575000001
27134,Application_1084874653,1,0,0,5,1,1,1,1,1,6,1,4,1,1,0,0,1,1,0,0,0,0,0,0,0,0,184.94555333333332
27135,Application_1346588557,1,1,2,6,1,1,1,1,1,6,1,4,1,1,0,0,1,1,0,0,0,0,0,0,0,0,426.0535861111111
27136,Application_2044328508,1,0,0,3,1,1,2,2,2,6,1,21,4,1,17,3,1,1,0,0,1,0,0,7,0,0,424.15996222222225
27137,Application_606265893,1,1,2,3,1,1,1,1,1,8,1,4,1,1,0,0,0,0,1,1,0,0,0,0,0,0,424.4368513888889
27138,Application_535094497,1,1,2,6,1,1,1,1,1,6,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,778.5751475
27139,Application_459492793,1,1,2,2,1,1,1,1,1,6,1,6,1,1,6,1,1,1,0,0,0,0,0,0,0,0,346.3590113888889
27140,Application_1705393050,1,1,2,3,1,1,2,2,2,36,1,8,2,1,28,1,1,1,0,0,1,0,0,0,0,0,1235.273353888889
27141,Application_1319213620,1,1,2,4,1,1,1,1,1,8,1,4,1,1,6,1,1,1,0,0,0,0,0,0,0,0,207.6727961111111
27142,Application_2047957251,1,1,2,4,1,1,1,1,1,3,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,22.964038333333335
27143,Application_844931912,1,1,2,3,1,1,1,1,1,6,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,777.5535524999999
27144,Application_1325302224,1,1,2,3,1,1,2,2,2,8,1,4,1,1,0,0,1,1,0,0,1,0,0,0,0,0,377.2551277777778
27145,Application_1540267654,1,1,2,4,1,1,1,1,1,6,1,4,1,1,8,1,1,1,0,0,0,0,0,0,0,0,344.8997255555556
27146,Application_821314733,1,1,2,3,1,1,3,3,3,6,1,5,1,1,6,1,1,1,0,0,2,0,0,0,0,0,257.9550316666666
27147,Application_88473878,1,1,2,4,1,1,1,1,1,6,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,776.9025288888889
27148,Application_437767223,1,1,2,4,1,1,1,1,1,6,1,4,1,1,0,0,1,1,0,0,0,0,0,0,0,0,490.6765122222222
27149,Application_719982445,1,1,2,3,1,1,2,2,2,6,1,8,2,1,6,1,1,1,0,0,1,0,0,0,0,0,371.4099816666666
27150,Application_1425136490,1,1,2,4,1,1,1,1,1,6,1,5,1,1,0,0,0,0,1,1,0,0,0,0,0,0,346.51198250000004
27151,Application_1796845896,1,1,3,5,1,1,1,1,1,6,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,773.141858611111
27152,Application_350652330,1,1,2,6,1,1,1,1,1,6,1,4,1,1,0,0,1,1,0,0,0,0,0,0,0,0,198.120855
27153,Application_1063334591,1,1,2,7,1,1,1,1,1,6,1,4,1,1,6,1,1,1,0,0,0,0,0,0,0,0,338.21426138888893
27154,Application_1748600294,1,0,0,6,1,1,1,1,1,6,1,7,1,1,0,0,1,1,0,0,0,0,0,0,0,0,195.53983416666668
27155,Application_962221093,1,0,0,7,1,1,1,1,1,10,1,6,1,1,0,0,1,1,0,0,0,0,0,0,0,0,248.6681175
27156,Application_2043676047,1,0,0,5,1,1,2,2,2,6,1,22,4,2,24,3,1,1,0,0,1,0,0,0,0,0,751.4724788888889
27157,Application_31630312,1,1,3,4,1,1,1,1,1,6,1,4,1,1,0,0,0,0,1,1,0,0,0,0,0,0,388.63390055555556
27158,Application_149596655,1,1,2,3,1,1,2,2,2,6,1,7,2,1,14,2,1,1,0,0,1,0,0,0,0,0,337.72520083333336
27159,Application_1167218989,1,1,2,4,1,1,1,1,1,6,1,13,2,1,6,1,1,1,0,0,0,0,0,0,0,0,313.4657338888889
27160,Application_244825819,1,0,0,3,1,1,1,1,1,6,1,4,1,1,0,0,1,1,0,0,0,0,0,0,0,0,168.90270111111113
27161,Application_1231464056,1,0,0,3,1,1,1,1,1,10,1,7,2,1,10,1,1,1,0,0,0,0,0,0,0,0,343.40677277777775
27162,Application_414001577,1,0,0,3,1,1,1,1,1,6,1,4,1,1,0,0,1,1,0,0,0,0,0,0,0,0,535.3411594444445
27163,Application_595363130,1,0,0,3,1,1,1,1,1,4,1,6,1,1,0,0,0,0,1,1,0,0,0,0,0,0,246.39694722222222
27164,Application_2042761377,1,0,0,6,1,1,1,1,1,6,1,4,1,1,0,0,1,1,0,0,0,0,0,0,0,0,338.5900247222222
27165,Application_1299469760,1,1,2,2,1,1,1,1,1,6,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,742.2704769444445
27166,Application_1813761377,1,1,2,6,1,1,2,2,2,6,1,11,3,1,12,2,1,1,0,0,1,0,0,0,0,0,384.1007061111111
27167,Application_1354903400,1,0,0,4,1,1,1,1,1,6,1,8,2,1,6,1,1,1,0,0,0,0,0,0,0,0,215.5887497222222
27168,Application_2118429749,1,1,2,7,1,1,1,1,1,6,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,790.0053302777777
27169,Application_781847509,1,1,2,2,1,1,1,1,1,6,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,741.6136213888889
27170,Application_1840614207,1,0,0,3,1,1,1,1,1,6,1,13,3,1,14,2,1,1,0,0,0,0,0,0,0,0,510.0847730555555
27171,Application_1203184751,1,1,2,6,1,1,2,2,2,8,1,5,1,1,0,0,0,0,1,1,1,0,0,0,0,0,717.9548527777778
27172,Application_39868697,1,1,2,5,1,1,1,1,1,6,1,4,1,1,3,1,1,1,0,0,0,0,0,0,0,0,361.0436088888889
27173,Application_1906307438,1,0,0,6,1,1,1,1,1,6,1,5,1,1,10,1,1,1,0,0,0,0,0,0,0,0,333.49043166666667
27174,Application_890428082,1,0,0,5,1,1,1,1,1,6,1,4,1,1,0,0,1,1,0,0,0,0,0,0,0,0,192.79310444444445
27175,Application_1033444821,1,1,2,4,1,1,3,3,3,8,1,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,1796.3498569444446
27176,Application_48490086,1,1,2,3,1,1,1,1,1,6,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,764.2370166666666
27177,Application_309092058,1,1,3,7,1,1,2,2,2,6,1,24,4,1,18,3,1,1,0,0,1,0,0,0,0,0,484.42167916666665
27178,Application_1265413720,1,0,0,3,1,1,1,1,1,6,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,740.2145877777778
27179,Application_907768926,1,1,2,3,1,1,2,2,2,6,1,4,1,1,0,0,1,1,0,0,1,0,0,0,0,0,310.85419777777776
27180,Application_684359829,1,1,2,3,1,1,1,1,1,6,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,763.8771616666668
27181,Application_1767363735,1,1,3,7,1,1,1,1,1,6,1,15,3,1,14,2,0,0,1,1,0,0,0,0,0,0,482.4161833333334
27182,Application_2125221710,1,0,0,3,1,1,1,1,1,6,1,4,1,1,6,1,1,1,0,0,0,0,0,0,0,0,330.5275425
27183,Application_1386564931,1,1,3,12,1,1,1,1,1,6,1,6,1,1,0,0,0,0,1,1,0,0,0,0,0,0,409.52223055555555
27184,Application_1332567294,1,0,0,3,1,1,1,1,1,6,1,30,6,1,33,5,1,1,0,0,0,0,0,0,0,0,1245.696106388889
27185,Application_2053301194,1,0,0,3,1,1,1,1,1,8,1,23,5,1,28,4,1,1,0,0,0,0,0,0,0,0,364.20765944444446
27186,Application_1518333773,1,1,2,3,1,1,1,1,1,6,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,762.4001022222221
27187,Application_331373069,1,1,2,4,1,1,1,1,1,6,1,8,2,1,8,1,1,1,0,0,0,0,0,0,0,0,478.0382691666667
27188,Application_434982465,1,0,0,3,1,1,1,1,1,6,1,7,2,1,6,1,0,0,1,1,0,0,0,0,0,0,188.3541063888889
27189,Application_824325013,1,0,0,3,1,1,1,1,1,9,1,6,1,1,0,0,1,1,0,0,0,0,0,0,0,0,187.9160925
27190,Application_64747043,1,1,2,3,1,1,1,1,1,6,1,12,3,1,18,2,1,1,0,0,0,0,0,0,0,0,309.3340405555556
27191,Application_695714980,1,1,2,3,1,1,1,1,1,3,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,26.99636333333333
27192,Application_506291317,1,1,3,4,1,1,1,1,1,4,1,10,1,1,0,0,0,0,1,1,0,0,0,5,0,0,164.33300305555557
27193,Application_757207055,1,0,0,3,1,1,1,1,1,6,1,4,1,1,0,0,1,1,0,0,0,0,0,0,0,0,334.67240972222226
27194,Application_28299345,1,0,0,3,1,1,1,1,1,4,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,22.709553333333336
27195,Application_471347316,1,0,0,3,1,1,2,2,2,6,1,6,1,1,0,0,1,1,0,0,1,0,0,0,0,0,385.8966322222222
27196,Application_1517065409,1,1,3,4,1,1,1,1,1,6,1,4,1,1,0,0,0,0,1,1,0,0,0,0,0,0,239.7169625
27197,Application_1792807150,1,1,3,4,1,1,1,1,1,6,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,761.6177030555556
27198,Application_354038814,1,1,2,3,1,1,1,1,1,6,1,5,1,1,0,0,0,0,1,1,0,0,0,0,0,0,313.12484694444447
27199,Application_855274864,1,1,2,3,1,1,3,3,3,12,1,4,1,1,0,0,1,1,0,0,2,0,0,0,0,0,984.3427252777778
27200,Application_942667715,1,1,2,4,1,1,1,1,1,6,1,7,2,1,8,1,1,1,0,0,0,0,0,0,0,0,237.06634499999998
27201,Application_1292171120,1,1,2,4,1,1,2,2,2,6,1,4,1,1,6,1,1,1,0,0,1,0,0,0,0,0,328.80909777777777
27202,Application_361129072,1,0,0,4,1,1,2,2,1,6,1,11,3,2,7,2,1,1,0,0,1,0,1,0,0,0,403.8790183333333
27203,Application_1464437874,1,1,2,3,1,1,2,2,2,6,1,8,1,1,0,0,0,0,1,2,0,0,0,0,0,0,356.63360694444447
27204,Application_944562718,1,1,3,4,1,1,2,2,2,6,1,12,2,1,14,1,0,0,1,2,0,0,0,0,0,0,672.7237655555556
27205,Application_1289751033,1,0,0,3,1,1,1,1,1,6,1,6,1,1,0,0,0,0,1,1,0,0,0,0,0,0,308.9849672222222
27206,Application_1647830097,1,1,3,4,1,1,3,3,1,10,1,13,3,1,9,2,1,1,0,0,2,0,2,0,0,0,1342.6468808333334
27207,Application_1754698041,1,1,2,3,1,1,1,1,1,6,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,760.4801958333334
27208,Application_352581778,1,0,0,3,1,1,1,1,1,4,1,15,4,1,28,4,1,1,0,0,0,0,0,0,0,0,327.8702480555555
27209,Application_409698808,1,1,2,6,1,1,1,1,1,6,1,3,1,1,6,1,0,0,0,0,1,1,0,0,0,0,188.4956788888889
27210,Application_1483928070,1,1,3,7,1,1,1,1,1,6,1,4,1,1,0,0,0,0,1,1,0,0,0,0,0,0,211.16834111111112
27211,Application_1469856555,1,0,0,6,1,1,1,1,1,8,1,4,1,1,0,0,1,1,0,0,0,0,0,0,0,0,305.69957
27212,Application_214380816,1,0,0,3,1,1,3,3,3,6,1,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,975.9224141666667
27213,Application_1662936819,1,1,2,5,1,1,1,1,1,6,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,759.8781825
27214,Application_1297366419,1,0,0,3,1,1,1,1,1,6,1,8,2,1,12,2,1,1,0,0,0,0,0,0,0,0,379.8198136111111
27215,Application_1107950925,1,0,0,3,1,1,2,2,2,10,1,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,735.8517769444444
27216,Application_2000391541,1,1,2,6,1,1,2,2,2,6,1,11,2,1,16,1,0,0,1,1,1,0,0,0,0,0,666.3799227777778
27217,Application_353480544,1,0,0,3,1,1,2,2,2,6,1,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,92.22826694444444
27218,Application_145921979,1,1,2,3,1,1,1,1,1,6,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,759.3877941666667
27219,Application_1221422293,1,1,2,3,1,1,1,1,1,6,1,0,0,0,0,0,0,0,1,1,0,0,0,17,0,0,718.0342877777779
27220,Application_215162392,1,1,2,9,1,1,2,2,1,6,1,10,2,1,8,1,1,1,0,0,1,0,1,0,0,0,376.9617241666666
27221,Application_1992033392,1,0,0,7,1,1,1,1,1,6,1,8,2,1,7,1,1,1,0,0,0,0,0,0,0,0,183.66618722222222
27222,Application_564280997,1,0,0,4,1,1,2,2,2,6,1,4,1,1,0,0,0,0,1,1,1,0,0,0,0,0,237.24583472222224
27223,Application_680438590,1,0,0,3,1,1,1,1,1,6,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,734.0535886111112
27224,Application_2099960291,1,0,0,3,1,1,1,1,1,6,1,4,1,1,0,0,0,0,1,1,0,0,0,0,0,0,162.89062916666668
27225,Application_1580066848,1,1,2,3,1,1,1,1,1,6,1,8,2,1,6,1,1,1,0,0,0,0,0,0,0,0,375.19970083333334
27226,Application_901633533,1,0,0,3,1,1,1,1,1,6,1,5,1,1,0,0,1,1,0,0,0,0,0,0,0,0,208.68157527777777
27227,Application_585641427,1,1,3,5,1,1,2,2,2,6,1,7,1,1,17,1,0,0,0,0,2,1,0,0,0,0,1170.973304722222
27228,Application_1631798706,1,1,2,4,1,1,1,1,1,6,1,7,1,1,8,1,1,1,0,0,0,0,0,0,0,0,324.97247305555555
27229,Application_1765755529,1,1,4,6,1,1,1,1,1,6,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,781.3650366666667
27230,Application_497490559,1,1,2,4,1,1,2,2,2,6,1,8,2,1,6,1,1,1,0,0,1,0,0,0,0,0,231.7595216666667
27231,Application_399487431,1,0,0,3,1,1,1,1,1,6,1,14,2,1,8,1,1,1,0,0,0,0,0,0,0,0,812.5917394444444
27232,Application_1284111301,1,1,2,5,1,1,2,2,2,6,1,5,1,1,9,1,0,0,0,0,2,1,0,0,0,0,981.4292358333333
27233,Application_797468359,1,1,2,3,1,1,1,1,1,8,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,756.7422338888888
27234,Application_1576819977,1,1,2,4,1,1,1,1,1,6,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,333.3304747222222
27235,Application_962826231,1,1,4,4,1,1,1,1,1,6,1,4,1,1,0,0,0,0,1,1,0,0,0,0,0,0,184.2274938888889
27236,Application_264669276,1,0,0,4,1,1,1,1,1,8,1,7,2,1,10,1,1,1,0,0,0,0,0,0,0,0,303.82358305555556
27237,Application_1893569216,1,1,2,10,1,1,2,2,2,6,1,4,1,1,0,0,1,1,0,0,1,0,0,0,0,0,355.8236975
27238,Application_1139587159,1,1,2,4,1,1,1,1,1,6,1,4,1,1,0,0,1,1,0,0,0,0,0,0,0,0,327.43881444444446
27239,Application_1202415638,1,1,2,3,1,1,1,1,1,10,1,11,2,1,6,1,1,1,0,0,0,0,0,0,0,0,375.3877388888889
27240,Application_444247314,1,1,3,6,1,1,1,1,1,6,1,7,1,1,0,0,0,0,1,1,0,0,0,0,0,0,333.0920508333333
27241,Application_309030545,1,1,2,10,1,1,1,1,1,6,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,779.9152536111111
27242,Application_1610707738,1,1,2,3,1,1,2,2,1,9,1,12,2,1,12,2,1,1,0,0,1,0,0,0,0,0,324.75266694444446
27243,Application_2051352129,1,0,0,4,1,1,1,1,1,6,1,11,3,1,16,2,1,1,0,0,0,0,0,0,0,0,230.03574277777776
27244,Application_1929025400,1,1,2,9,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,41.07548805555556
27245,Application_1865491187,1,1,3,9,1,1,1,1,1,6,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,779.3450411111112
27246,Application_1346708837,1,0,0,4,1,1,1,1,0,6,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,731.3349988888889
27247,Application_1714104881,1,1,2,3,1,1,1,1,1,6,1,7,1,1,6,1,1,1,0,0,0,0,0,0,0,0,324.1991947222222
27248,Application_818544524,1,0,0,3,1,1,1,1,1,6,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,731.0851613888888
27249,Application_1650416539,1,1,4,3,1,1,1,1,1,6,1,6,1,1,0,0,0,0,1,1,0,0,0,0,0,0,475.2014933333333
27250,Application_1176826367,1,1,2,5,1,1,1,1,1,6,1,4,1,1,10,1,1,1,0,0,0,0,0,0,0,0,520.7415058333333
27251,Application_1753972267,1,1,2,2,1,1,1,1,1,6,1,7,2,1,8,1,1,1,0,0,0,0,0,0,0,0,349.68593305555555
27252,Application_1834515661,1,1,2,3,1,1,1,1,1,6,1,4,1,1,0,0,1,1,0,0,0,0,0,0,0,0,327.886735
27253,Application_175875884,1,1,2,4,1,1,1,1,1,6,1,4,1,1,8,1,1,1,0,0,0,0,0,0,0,0,324.1394216666667
27254,Application_339050206,1,1,2,7,1,1,1,1,1,6,1,10,2,1,6,1,1,1,0,0,0,0,0,0,0,0,801.5103308333333
27255,Application_1574871736,1,1,2,10,1,1,1,1,1,6,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,921.2900919444444
27256,Application_274300371,1,1,2,3,1,1,1,1,1,6,1,8,2,1,6,1,1,1,0,0,0,0,0,0,0,0,468.19294361111116
27257,Application_474718991,1,1,2,6,1,1,1,1,1,8,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,775.8589708333333
27258,Application_1237394333,1,1,2,4,1,1,1,1,1,6,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,775.7265133333333
27259,Application_790779450,1,1,3,9,1,1,2,2,2,6,1,4,1,1,0,0,1,1,0,0,1,0,0,0,0,0,1159.873619166667
27260,Application_672871272,1,1,2,2,1,1,1,1,1,4,1,8,2,1,12,2,1,1,0,0,0,0,0,0,0,0,317.95000305555556
27261,Application_314497877,1,1,3,13,1,1,2,2,1,6,1,7,2,1,27,2,1,1,0,0,1,0,1,0,0,0,1804.9136166666665
27262,Application_47407194,1,1,2,4,1,1,1,1,1,6,1,8,1,1,6,1,1,1,0,0,0,0,0,0,0,0,312.9715047222222
27263,Application_1624295834,1,1,3,11,1,1,2,2,2,6,1,4,1,1,0,0,0,0,0,0,2,1,0,0,0,0,224.93014027777778
27264,Application_598122150,1,1,2,10,1,1,2,2,2,6,1,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,816.5169383333334
27265,Application_1939778064,1,1,3,6,1,1,1,1,1,6,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,768.0227794444444
27266,Application_1815342522,1,1,2,4,1,1,1,1,1,6,1,6,1,1,0,0,1,1,0,0,0,0,0,0,0,0,313.52103694444446
27267,Application_1322203709,1,0,0,6,1,1,1,1,1,6,1,7,1,1,0,0,1,1,0,0,0,0,0,0,0,0,221.33073472222222
27268,Application_239477558,1,1,2,16,1,1,2,2,1,6,1,8,2,2,12,1,1,1,0,0,1,0,1,0,0,0,866.0451405555556
27269,Application_118524871,1,0,0,5,1,1,1,1,1,6,1,4,1,1,0,0,1,1,0,0,0,0,0,0,0,0,223.44066055555555
27270,Application_1099777932,1,0,0,5,1,1,1,1,1,6,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,766.8198230555555
27271,Application_825460349,1,0,0,3,1,1,1,1,1,6,1,10,3,1,24,3,1,1,0,0,0,0,0,0,0,0,313.29382888888887
27272,Application_900320294,1,1,2,3,1,1,1,1,1,6,1,17,4,1,26,3,1,1,0,0,0,0,0,0,0,0,1175.0131827777777
27273,Application_2067372278,1,1,2,3,1,1,2,2,2,6,1,4,1,1,6,1,1,1,0,0,1,0,0,0,0,0,311.93771999999996
27274,Application_542586744,1,0,0,3,1,1,1,1,1,6,1,4,1,1,19,1,0,0,0,0,0,0,0,0,0,0,2020.2640094444444
27275,Application_1102933096,1,1,2,4,1,1,2,2,1,6,1,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,789.5270172222223
27276,Application_1974444755,1,0,0,3,1,1,2,2,2,6,1,5,1,1,0,0,0,0,1,2,0,0,0,0,0,0,312.4091016666667
27277,Application_1284443099,1,1,5,7,1,1,2,2,2,6,1,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,789.1493711111111
27278,Application_152090342,1,0,0,3,1,1,2,2,2,8,1,11,3,1,11,2,1,1,0,0,1,0,0,0,0,0,389.9836852777778
27279,Application_863774773,1,0,0,5,1,1,1,1,1,6,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,765.1111211111111
27280,Application_526507473,1,0,0,3,1,1,1,1,1,6,1,4,1,1,0,0,1,1,0,0,0,0,0,0,0,0,433.86537305555555
27281,Application_92982126,1,1,5,17,1,1,1,1,1,6,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,788.7945438888889
27282,Application_669667104,1,0,0,3,1,1,2,2,2,6,1,4,1,1,0,0,1,1,0,0,1,0,0,0,0,0,290.51633944444444
27283,Application_269993344,1,0,0,3,1,1,1,1,1,6,1,8,1,1,0,0,1,1,0,0,0,0,0,0,0,0,341.67147805555555
27284,Application_1562291654,1,0,0,6,1,1,2,2,1,6,1,4,1,1,0,0,1,1,0,0,1,0,1,0,0,0,844.5636452777778
27285,Application_488035660,1,0,0,3,1,1,1,1,1,4,1,11,3,1,18,2,1,1,0,0,0,0,0,0,0,0,196.3722383333333
27286,Application_1924377980,1,0,0,4,1,1,2,2,2,6,1,4,1,1,0,0,0,0,1,1,1,0,0,0,0,0,360.14796666666666
27287,Application_605367983,1,0,0,3,1,1,2,2,2,6,1,4,1,1,6,1,1,1,0,0,1,0,0,0,0,0,308.0919127777778
27288,Application_606196992,1,0,0,3,1,1,1,1,1,6,1,16,4,1,23,3,1,1,0,0,0,0,0,0,0,0,382.7478633333333
27289,Application_1238018991,1,0,0,3,1,1,3,3,3,8,1,8,1,1,6,1,1,1,0,0,2,0,0,0,0,0,675.9977969444445
27290,Application_611092804,1,1,2,6,1,1,1,1,1,6,1,5,1,1,0,0,0,0,1,1,0,0,0,0,0,0,337.7455838888889
27291,Application_926871261,1,0,0,3,1,1,1,1,1,6,1,4,1,1,0,0,1,1,0,0,0,0,0,0,0,0,335.302355
27292,Application_156087508,1,1,3,6,1,1,3,3,3,6,1,8,2,1,6,1,0,0,1,3,0,0,0,0,0,0,1391.1092047222223
27293,Application_25181870,1,1,2,3,1,1,2,2,2,6,1,10,2,1,11,1,1,1,0,0,1,0,0,0,0,0,220.92432000000002
27294,Application_2009085424,1,1,3,12,1,1,1,1,1,6,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,169.80290638888889
27295,Application_925344672,1,0,0,4,1,1,2,2,1,6,1,10,3,2,26,3,1,1,0,0,1,0,1,0,0,0,307.54979833333334
27296,Application_1241310529,1,1,3,7,1,1,3,3,3,6,1,4,1,1,21,1,0,0,0,0,3,1,0,0,0,0,1245.5247736111112
27297,Application_364222888,1,1,2,5,1,1,1,1,1,6,1,8,1,1,0,0,1,1,0,0,0,0,0,0,0,0,452.21764833333333
27298,Application_1487320768,1,1,2,4,1,1,1,1,1,6,1,8,2,1,6,1,1,1,0,0,0,0,0,0,0,0,215.42316944444445
27299,Application_270300649,1,1,2,2,1,1,2,2,2,6,1,19,3,1,14,2,1,1,0,0,1,0,0,0,0,0,644.2020961111112
27300,Application_835234957,1,0,0,3,1,1,1,1,1,6,1,13,2,1,17,2,1,1,0,0,0,0,0,0,0,0,216.47068333333334
27301,Application_1377067074,1,0,0,4,1,1,2,2,1,10,1,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,882.5547075000001
27302,Application_361368763,1,1,2,13,1,1,1,1,1,6,1,10,2,1,6,1,1,1,0,0,0,0,0,0,0,0,694.39674
27303,Application_677637617,1,0,0,3,1,1,1,1,1,6,1,4,1,1,6,1,1,1,0,0,0,0,0,0,0,0,308.52785861111107
27304,Application_726395032,1,0,0,3,1,1,1,1,1,6,1,8,2,1,6,1,1,1,0,0,0,0,0,0,0,0,339.1784727777778
27305,Application_1409912288,1,1,2,3,1,1,1,1,1,6,1,33,4,1,19,3,1,1,0,0,0,0,0,0,0,0,356.65782666666667
27306,Application_356639618,1,0,0,3,1,1,2,2,2,6,1,5,1,1,0,0,1,1,0,0,1,0,0,0,0,0,212.4259252777778
27307,Application_672929604,1,0,0,3,1,1,1,1,1,6,1,4,1,1,6,1,0,0,1,1,0,0,0,0,0,0,384.3920105555555
27308,Application_1807304387,1,1,2,8,1,1,1,1,1,6,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,762.1368297222222
27309,Application_362042856,1,0,0,3,1,1,1,1,1,3,1,7,2,1,8,1,1,1,0,0,0,0,0,0,0,0,187.7973986111111
